link,title,date,summary,paragraph
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2025/08/santander-lanza-impulsa-tu-carrera-programa-gratuito-para-potenciar-la-marca-personal-y-el-desarrollo-profesional-de-jovenes-en-chile,"Santander lanza “Impulsa tu carrera”, programa gratuito para potenciar la marca personal y el desarrollo profesional de jóvenes en Chile",2025-08-25,La postulación está abierta en Santander Open Academy hasta el 10 de septiembre,"Banco Santander Chile anunció el lanzamiento de “Impulsa tu carrera”, programa de acompañamiento gratuito diseñado para que jóvenes desarrollen y fortalezcan su marca personal, proyectando autenticidad y destacando sus competencias en el mundo laboral."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2025/07/santander-supera-las-300-mil-cuentas-corrientes-pymes-y-consolida-su-liderazgo-en-este-segmento,Santander Chile supera las 300 mil cuentas corrientes Pymes y consolida su liderazgo en este segmento,2025-07-09,"Gracias a una propuesta de valor única, que permite a los emprendedores acceder a una completa gama de productos financieros desde el día uno de apertura de su cuenta corriente, Santander se posiciona como el principal banco de las Pymes.","En el marco de su compromiso con el progreso del país y las pequeñas y medianas empresas, Banco Santander logró un nuevo hito: superó las 300 mil cuentas corrientes Pymes, cifra que reafirma su liderazgo en este segmento y que se sustenta en un crecimiento sostenido impulsado por una propuesta de valor que promueve la bancarización de las empresas al ofrecer una batería de soluciones, diseñadas para facilitar la gestión, las ventas, la transaccionalidad y el crecimiento de sus negocios."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2025/06/unlocked-ai-tuiio-y-finvero-firman-alianza-pionera-para-impulsar-a-mujeres-emprendedoras,"Unlocked AI, Tuiio y Finvero firman alianza pionera para impulsar a mujeres emprendedoras",2025-06-26,"Tuiio, la iniciativa de inclusión financiera de Santander, Unlocked AI y Finvero, formalizaron una alianza estratégica que representa un hito en el camino hacia la inclusión financiera con perspectiva de género en México para facilitar el acceso al crédito, formación en inteligencia artificial y herramientas digitales para mujeres al frente de micro, pequeñas y medianas empresas.","Ciudad de México, 26 de junio de 2025. Tuiio, la iniciativa de inclusión financiera de Santander, Unlocked AI y Finvero, formalizaron una alianza estratégica que representa un hito en el camino hacia la inclusión financiera con perspectiva de género en México para facilitar el acceso al crédito, formación en inteligencia artificial y herramientas digitales para mujeres al frente de micro, pequeñas y medianas empresas."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2025/06/banco-santander-mexico-reconocido-por-the-digital-banker-por-la-excelencia-en-la-experiencia-del-cliente-y-la-innovacion-digital,"Banco Santander México, reconocido por The Digital Banker por la excelencia en la experiencia del cliente y la innovación digital",2025-06-19,Banco Santander México fue galardonado con dos premios en los Digital CX Awards 2025 organizados por la revista The Digital Banker,"Ciudad de México, 19 de junio de 2025. Estos reconocimientos son resultado del rediseño integral de la aplicación móvil del Banco, que se llevó a cabo tras un exhaustivo análisis de los puntos críticos (pain points) de los clientes y la realización de entrevistas uno a uno, lo que permite ofrecer una experiencia de usuario más intuitiva y ágil en las transferencias interbancarias y los pagos."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2025/05/santander-chile-destaca-como-la-gestora-mas-galardonada-en-los-premios-salmon-2025,Santander Chile destaca como la gestora más galardonada en los Premios Salmón 2025,2025-05-23,"La AGF se impuso en este reconocimiento que se entrega a la industria de los fondos mutuos, al obtener diez de los 40 galardones otorgados.","23 de mayo de 2025. Los Premios Salmón -iniciativa desarrollada por Diario Financiero y LVA Índices- son los reconocimientos más importantes que se entregan cada año a la industria de los fondos mutuos en Chile, evaluando a las gestoras por su rentabilidad ajustada por el riesgo asociado a la inversión. En su versión 2025, Santander Asset Management (SAM) fue la administradora más destacada en estos premios al obtener diez de los 40 galardones otorgados, con distinciones en las principales categorías, entre ellas, fondos balanceados, accionarios y de deuda."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2025/05/santander-mexico-otorgara-becas-para-apoyar-hijos-de-clientes-de-tuiio-en-su-educacion-superior,Santander México otorgará becas para apoyar hijos de clientes de Tuiio en su educación superior,2025-05-15,Se otorgarán 9 mil pesos semestrales hasta por cuatro años a hijas e hijos de clientes de Tuiio para sus estudios superiores.,"Ciudad de México, 15 de mayo de 2025. Banco Santander México otorgará por primera vez 25 becas para hijas o hijos de clientas y clientes de Tuiio, que darán 9 mil pesos al semestre al universitario hasta por cuatro años a fin de que pueda concluir sus estudios superiores, apoyo que no tiene precedente en los programas del banco."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2025/05/santander-chile-lanza-segunda-version-de-sus-fondos-concursables,Santander Chile lanza segunda versión de sus Fondos Concursables,2025-05-06,Este año serán $250 millones a repartir para proyectos que impulsen el bienestar financiero y social.,"06 de mayo de 2025. Santander Chile lanzó la segunda versión de sus Fondos Concursables, a través de los cuales apoyará proyectos que promuevan el bienestar social y financiero de quienes más lo necesitan mediante la entrega de fondos que, en esta oportunidad, alcanzan los $250 millones a repartir. Durante esta nueva edición, continuará el acompañamiento de la Corporación Simón de Cirene, sumado a un curso para los ganadores de “Monitoreo y evaluación de proyectos”, pensado en apoyar la sostenibilidad de las organizaciones en el largo plazo."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2025/04/santander-anuncia-20-mil-becas-para-ayudar-a-mejorar-la-salud-financiera-en-mexico,Santander anuncia 20 mil becas para ayudar a mejorar la Salud Financiera en México,2025-04-03,"Como parte de su compromiso con la educación y el bienestar financiero de las personas, en una primera etapa, Banco Santander México otorgará 20,000 becas para el curso “Salud Financiera”, el cual contará con valor curricular avalado por Banco Santander","Ciudad de México, 3 de abril de 2025. Según la Encuesta Nacional de Salud Financiera (ENSAFI), en México 37% de los adultos sufren niveles altos de estrés financiero y alrededor de 7 de cada 10 perciben niveles importantes de este malestar en su relación con el dinero. Pensando en esto, Santander desarrolló el curso digital “Salud Financiera”, que se ofrecerá a través de su plataforma educativa Santander Open Academy. Así, Santander continúa posicionándose como una institución líder y comprometida en la promoción de la educación y la salud financiera en el país, incorporando en el curso el uso de inteligencia artificial, así como diagnósticos de salud financiera, hábitos de ahorro y sobreendeudamiento, lo que permite dar retroalimentación a las personas según sus resultados."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2025/01/santander-chile-impulsa-la-inclusion-digital-de-los-adultos-mayores-con-el-programa-conectados,"Santander Chile impulsa la inclusión digital de los adultos mayores con el programa ""Conectados""",2025-01-20,"Este es el primero de una serie de talleres que buscan acercar los canales digitales de Santander a los adultos mayores, permitiéndoles aprender a utilizarlos de manera didáctica e interactiva.","20 de enero de 2025. En su compromiso con la inclusión digital, Santander ha lanzado el programa ""Conectados"", una serie de talleres y capacitaciones digitales dirigidas a adultos mayores. La primera sesión se llevó a cabo en el Work/Café Escuela Militar, en colaboración con la Fundación Conecta Mayor de la Pontificia Universidad Católica de Chile."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2024/12/mas-de-21-mil-ninos-de-primaria-recibieron-educacion-financiera-por-parte-de-tuiio,Más de 21 mil niños de primaria recibieron educación financiera por parte de Tuiio,2024-12-30,"Más de 21 mil niños de primaria recibieron el libro “Mis primeros pasos en las finanzas” y más de 9 mil niños recibieron pláticas presenciales en 69 escuelas de todo el país por parte de Tuiio, el programa de inclusión financiera de Banco Santander México.","Norma Castro, Directora Ejecutiva de Inclusión Financiera de Banco Santander, comentó: ""Llevar educación financiera a los niños en sus aulas es fundamental para formar a una nueva generación que tenga otra relación con el dinero. Estos conocimientos no sólo benefician a los niños, sino que se multiplican cuando los comparten en casa con sus familias, despertando el interés por tener finanzas sanas. Seguiremos generando impacto social positivo con acciones que contribuyen al desarrollo de las personas y sus comunidades”."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2024/09/santander-ha-desembolsado-mas-de-cop-64-billones-en-financiacion,Santander ha desembolsado más de COP$64 billones en financiación para impulsar el desarrollo de Colombia,2024-09-25,"A una década de su llegada al país, Banco Santander continúa consolidando su presencia en Colombia bajo el firme propósito de conectar grandes proyectos de empresas y personas con un modelo de servicios financieros en Banca Corporativa, Empresas e Instituciones; Corporate & Investment Banking y Banca Consumo y Microfinanzas, que apuesta por el progreso y el futuro local.","Colombia, 25 de septiembre de 2024. A una década de su llegada al país, Banco Santander continúa consolidando su presencia en Colombia bajo el firme propósito de conectar grandes proyectos de empresas y personas con un modelo de servicios financieros en Banca Corporativa, Empresas e Instituciones; Corporate & Investment Banking y Banca Consumo y Microfinanzas, que apuesta por el progreso y el futuro local."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2024/07/buquebus-banco-santander-e-ifc-acuerdan-financiamiento-para-el-ferry-electrico-mas-grande-del-mundo-que-cubrira-la-ruta-argentina-uruguay,"Buquebus, Banco Santander e IFC acuerdan financiamiento para el ferry eléctrico más grande del mundo que cubrirá la ruta Argentina-Uruguay",2024-07-25,"Buquebus (Los Cipreses S.A.) anunció la financiación del ferry eléctrico (e-ferry) China Zorrilla, el más grande del mundo, que unirá a Buenos Aires, Argentina y Colonia del Sacramento, Uruguay; por medio de un préstamo del Banco Santander Uruguay por US$107 millones y una garantía parcial de crédito de US$67 millones por parte de la Corporación Financiera Internacional (IFC), miembro del Grupo Banco Mundial (GBM).","Montevideo, Uruguay, 25 de julio 2024. Esta financiación permite a Banco Santander e IFC concretar la primera “operación azul” en Uruguay y la primera en el sector del transporte marítimo y eléctrico a nivel mundial. La denominación de préstamo azul -un subconjunto de la financiación verde- es un concepto utilizado por IFC para referirse a inversiones en la gestión del agua, la reducción de la contaminación plástica, la restauración de ecosistemas marinos, el transporte marítimo sostenible, el turismo ecológico y la energía renovable marina."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2024/06/santander-chile-y-solarity-firman-nueva-linea-de-financiamiento-y-totalizan-us-50-millones-para-la--construccion-de-plantas-solares,Santander Chile y Solarity firman nueva línea de financiamiento y totalizan US$ 50 millones para la construcción de plantas solares,2024-06-24,"El aumento de recursos busca acelerar la construcción de plantas solares para el modelo de generación distribuida (autoconsumo energético), que permite a las empresas reducir sus facturas en electricidad y descarbonizar la matriz energética.","24 de junio de 2024. Santander Chile y Solarity, empresa chilena líder en el mercado con 10 años de experiencia en generación distribuida, anunciaron una nueva línea de financiamiento y trabajo en conjunto para este 2024. Con esto, el Banco totaliza US$ 50 millones en recursos entregados a esta compañía para la construcción de plantas solares. Cabe destacar que, a comienzos del año pasado, ambas instituciones ya habían cerrado un acuerdo de colaboración por US$ 25 millones."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2024/05/agro-la-otra-oportunidad-para-mexico-en-el-nearshoring,"Agro, la otra oportunidad para México en el Nearshoring",2024-05-28,"Santander México estará destinando $3 mil millones de pesos en lo que resta del año, para apoyar al Segmento PyME, tanto en su actividad Agro como en exportaciones","Ciudad de México, 28 de mayo de 2024. El sector agropecuario exportador tiene el potencial y condiciones para beneficiarse por el Nearshoring al aprovechar su fortaleza en el Segmento Agro, destacó Santander México en su Nearshoring Data Monitor."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2024/05/santander-mexico-se-une-como-patrocinador-oficial-de-la-liga-regional-norte-de-league-of-legends-producida-por-lvp,"Santander México se une como patrocinador oficial de la Liga Regional Norte de League of Legends, producida por LVP",2024-05-17,"LVP (GRUP MEDIAPRO) anunció que Banco Santander México se integra como patrocinador oficial de Liga Regional Norte de League of Legends, la competencia oficial del juego de Riot Games que produce LVP (GRUP MEDIAPRO). La entidad financiera se une para regresar a la fase de vuelta de la competición que continúa el 20 de mayo, fortaleciendo así su compromiso con el mundo de los esports y la cultura gamer.","Como patrocinador oficial, Santander México colaborará estrechamente con la Liga Regional Norte y LVP para ofrecer a los espectadores y seguidores de la competencia contenidos de valor relacionados con la cultura financiera. Esta colaboración no solo busca apoyar el crecimiento y desarrollo de los deportes electrónicos en la región, sino también fomentar la educación financiera entre la audiencia, promoviendo hábitos financieros saludables."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2024/05/santander-se-ubica-como-la-mejor-empresa-del-sector-financiero-e,Santander se ubica como la mejor empresa del sector financiero en el ranking “Super Empresas 2024” de top companies,2024-05-02,"Banco Santander México, se ubicó como la mejor empresa del sector financiero dentro del Ranking “Super Empresas” de Top Companies 2024 en el país, que reconoce las políticas y cultura a favor de los colaboradores.","Ciudad de México, 2 de mayo de 2024.- Banco Santander México, se ubicó como la mejor empresa del sector financiero dentro del Ranking “Super Empresas” de Top Companies 2024 en el país, que reconoce las políticas y cultura a favor de los colaboradores."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2024/03/santander-chile-inaugura-nuevo-work-cafe-emplazado-en-la-casa-central-de-la-puc,Santander Chile inaugura nuevo Work/Café emplazado en la Casa Central de la PUC,2024-03-07,Se trata de la tercera sucursal de este tipo que abre al interior de un centro de educación superior y la segunda en esta casa de estudios.,"07 de marzo de 2024. Un nuevo Work/Café inauguró hoy Banco Santander, esta vez en la Casa Central de la Pontificia Universidad Católica de Chile. Se trata de la tercera sucursal de este tipo que abre al interior de un centro de educación superior y el segundo en dicha casa de estudios. De esta manera, Santander sigue profundizando este modelo que ha dado muestras, tanto en Chile como en el extranjero, de su éxito, revolucionando la forma de hacer banca."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2024/02/santander-chile-apoya-a-clientes-afectados-por-el-incendio-de-valparaiso,Santander Chile apoya a clientes afectados por el incendio de Valparaíso,2024-02-06,"El Banco ha desplegado equipos en terreno para poder llegar a las personas afectadas y así evaluar la mejor forma de apoyarlos, según sus casos particulares.","06 de febrero de 2024. En el marco de su férreo compromiso con Chile, Santander se encuentra monitoreando de forma permanente la situación de los clientes afectados por el incendio que golpeó recientemente a diversas comunas de la Región de Valparaíso. La entidad se encuentra en contacto con ellos -vía teléfono y/o en terreno- para conocer su situación particular y así evaluar la mejor forma de apoyarlos. Para el Banco esta situación es de máxima prioridad, conscientes de que quienes hoy lo requieren necesitan soluciones rápidas y concretas. Por ello, los equipos en la zona están enfocados en atenderlos con la mayor celeridad posible."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2024/01/biohacking-metaverso-inteligencia-artificial-cleantech-y-gaming-son-las-tecnologias-que-marcaran-la-diferencia-en-mexico-santander-y-endeavor,"Biohacking, metaverso, inteligencia artificial, cleantech y gaming son las tecnologías que marcarán la diferencia en México: Santander y Endeavor",2024-01-23,"Presentan estudio ""Megatendencias: Una guía de las tecnologías que revolucionarán el 2024"". México en posición de atraer inversiones y talento en tecnología.","Ciudad de México, 23 de enero de 2024. México está en posición de seguir atrayendo inversiones y talento en el terreno de la tecnología, concluyó el estudio ""Megatendencias: Una guía de las tecnologías que revolucionarán el 2024"", que identificó que las cinco tecnologías con más potencial para el país son: inteligencia artificial, gaming, metaverso, cleantech y biohacking."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2024/01/santander-mexico-se-consolida-como-lider-en-el-mercado-de-capitales-de-deuda-local-en-2023,Santander México se consolida como Líder en el Mercado de Capitales de Deuda Local en 2023,2024-01-11,"Por segundo año consecutivo, Banco Santander México lideró la clasificación de los Intermediarios Colocadores en el Mercado de Capitales de Deuda Local, siendo la institución con el mayor volumen colocado en 2023, con un porcentaje de participación de 23.5% equivalente a $90,601 millones de pesos, de acuerdo con las estadísticas de Bloomberg.","Ciudad de México, 11 de enero de 2024. Durante 2023, Santander participó en la ejecución de 57 emisiones, de las cuales aproximadamente el 50% se realizaron con etiqueta ESG, confirmando así el compromiso del banco con el desarrollo de nuestro país, al tener como objetivo generar un impacto positivo en el medio ambiente, en la población y en la gobernanza de las instituciones y empresas de México."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2023/12/la-fundacion-human-rights-campaign-reconoce-a-santander-mexico-por-sus-politicas-de-inclusion-laboral-lgbtq,La Fundación Human Rights Campaign reconoce a Santander México por sus políticas de inclusión laboral LGBTQ+,2023-12-27,"Por segundo año consecutivo, Banco Santander México recibió la Certificación HRC Equidad MX 2024, que lo acredita como uno de los mejores lugares para trabajar por equidad LGBTQ+, por sus políticas de inclusión y equidad.","Ciudad de México, 27 de diciembre de 2023. Santander recibió esta certificación por haber obtenido la máxima calificación en todos los criterios de las categorías que fueron requeridos para este año, alcanzando los 100 puntos establecidos por el Programa Global de Equidad Laboral en México."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2023/12/santander-chile-se-posiciona-como-el-banco-mas-sostenible-del-pais-al-integrar-el-indice-djsi-de-mercados-emergentes,Santander Chile se posiciona como el banco más sostenible del país al integrar el índice DJSI de Mercados Emergentes,2023-12-19,Por cuarto año consecutivo se mantiene como el único banco chileno en formar parte de este prestigioso índice.,"19 Diciembre 2023. Por cuarto año consecutivo, Santander Chile integra el Dow Jones Sustainability Index (DJSI) de Mercados Emergentes, posicionándose como el único banco chileno en formar parte de este exigente índice. En la edición 2023, la entidad alcanzó una puntuación total de 74 puntos sobre 100, lo que lo sitúa en el percentil 96 de todos los bancos analizados a nivel mundial. Además, Santander Chile forma parte del índice global del DJSI y continúa en el DJSI MILA Pacific, que integra desde 2017, y en el mismo indicador para Chile desde 2016."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2023/12/santander-chile-inaugura-work-cafe-inversiones-nuevo-espacio-abierto-a-la-comunidad-destinado-a-ayudar-a-las-personas-a-mejorar-su-bienestar-financiero,"Santander Chile inaugura Work/Café Inversiones, nuevo espacio abierto a la comunidad destinado a ayudar a las personas a mejorar su bienestar financiero",2023-12-14,"Clientes y potenciales clientes podrán acceder a asesoría especializada, charlas y talleres sobre distintas temáticas que los ayudarán a conocer y comprender más sobre los instrumentos de inversión, el impacto de los movimientos de los mercados y cómo prepararse para sus diversos proyectos personales.","Clientes y potenciales clientes podrán acceder a asesoría especializada, charlas y talleres sobre distintas temáticas que los ayudarán a conocer y comprender más sobre los instrumentos de inversión, el impacto de los movimientos de los mercados y cómo prepararse para sus diversos proyectos personales."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2023/12/condusef-reconoce-a-santander-por-su-modelo-de-atencion-a-clientes-adultos-mayores,CONDUSEF reconoce a Santander por su modelo de atención a clientes adultos mayores,2023-12-06,"Banco Santander México recibió hoy la Insignia de Inclusión a Adultos Mayores otorgada por la Comisión Nacional para la Protección y Defensa de los Usuarios de Servicios Financieros (CONDUSEF), que reconoce el modelo de atención del banco para los clientes de 60 años en adelante que prioriza el servicio personalizado y su seguridad.","Ciudad de México, 6 de diciembre de 2023. Banco Santander México recibió hoy la Insignia de Inclusión a Adultos Mayores otorgada por la Comisión Nacional para la Protección y Defensa de los Usuarios de Servicios Financieros (CONDUSEF), que reconoce el modelo de atención del banco para los clientes de 60 años en adelante que prioriza el servicio personalizado y su seguridad."
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2023/12/santander-es-elegido-el-mejor-banco-en-chile-por-la-revista-the-banker,Santander es elegido el Mejor Banco en Chile por la revista The Banker,2023-12-01,"El reconocimiento destaca diversas iniciativas que ha implementado el Banco, focalizadas 100% en los clientes. “Trabajamos para convertirnos en el mejor banco para Chile con una mirada global, con el cliente en el centro y agregando valor a nuestros accionistas”, señaló el gerente general y country head, Román Blanco.",1 de diciembre de 2023. La prestigiosa Revista The Banker eligió este 2023 a Santander como el Mejor Banco en Chile. Este es un reconocimiento a la estrategia enfocada en el cliente y respaldada por la aplicación de tecnología e innovación en la oferta de productos y servicios de punta e inclusivos.
https://www.santander.com/es/sala-de-comunicacion/notas-de-prensa/2023/11/santander-chile-anuncia-plan-de-inversiones-por-us-800-millones-a-2026,Santander Chile anuncia plan de inversiones por US$ 800 millones a 2026,2023-11-23,"De esta forma, el Grupo da muestras claras de que tiene un compromiso de largo plazo con el país y que trabaja en acciones concretas para convertirse en el mejor banco para Chile.","23 Noviembre 2023. Santander anunció un plan de inversiones por US$ 800 millones a 2026 que estarán destinados al proceso transformacional que la entidad está llevando adelante para convertirse en un banco digital con Work/Café y para la construcción de Campus Santander. En detalle, US$ 350 millones se invertirán en el nuevo edificio corporativo, a través de Santander Investment, perteneciente a Grupo Santander; mientras que Santander Chile destinará US$ 450 millones a iniciativas de tecnología y renovación de sucursales."
