link,title,date,summary,paragraph
https://international.nubank.com.br/es/clientes/1-de-cada-4-nuevos-inversores-de-nubank-cripto-elige-dolar-digital-usdc/,1 de cada 4 nuevos inversores de Nubank Cripto elige Dólar Digital (USDC),"Jul 17 , 2025","El crecimiento de la stablecoin refleja la búsqueda de una ""dolarización"" accesible, facilidad de uso y tarifas competitivas en la plataforma de Nubank","São Paulo, 17 de julio de 2025 – Nubank, una de las plataformas de servicios financieros digitales más grandes del mundo, destaca el papel creciente de las stablecoins, en particular el USDC (Dólar Digital), como una alternativa accesible y segura para clientes que buscan ""dolarizar"" su patrimonio y protegerse de las fluctuaciones cambiarias. Datos recientes de la plataforma Nubank Cripto revelan que el USDC se ha convertido en el segundo activo más elegido por los clientes que realizan su primera compra de criptomonedas, representando el 25% de las primeras adquisiciones en los últimos 12 meses. Esto significa que 1 de cada 4 clientes que realizaron una primera compra optaron por iniciar su viaje cripto con Dólares Digitales."
https://international.nubank.com.br/es/compania/nubank-es-reconocido-por-cnbc-como-una-de-las-fintech-lideres-del-mundo-por-segundo-ano-consecutivo/,Nubank es reconocido por CNBC como una de las Fintech Líderes del Mundo por segundo año consecutivo,"Jul 16 , 2025",Nu fue nuevamente destacado en la categoría Neobanking por CNBC y Statista,"São Paulo, 16 de julio de 2025 – Nubank, una de las plataformas de banca digital más grandes del mundo, ha sido honrada por CNBC por segundo año consecutivo como una de las ""Principales Empresas FinTech del Mundo 2025"" en la categoría Neobanking. La clasificación fue compilada en colaboración con Statista, basándose en una rigurosa evaluación de KPI como ingresos, crecimiento y número de empleados, junto con la contribución editorial de CNBC."
https://international.nubank.com.br/es/clientes/nubank-lanza-nueva-campana-enfocada-en-la-experiencia-financiera-del-cliente/,Nubank lanza nueva campaña enfocada en la experiencia financiera del cliente,"Jul 15 , 2025",La iniciativa tiene como objetivo destacar cómo los productos y servicios de Nu apoyan e impulsan la experiencia financiera de los clientes,"São Paulo, 15 de julio de 2025 – Nubank, una de las plataformas de servicios financieros digitales más grandes del mundo, lanza su nueva campaña institucional con el lema ""Con Nu, tus decisiones te impulsan"". La iniciativa busca destacar cómo los productos y servicios de la compañía apoyan e impulsan la experiencia financiera de sus clientes."
https://international.nubank.com.br/es/clientes/la-experiencia-de-nu-con-pix-en-brasil-prepara-el-camino-para-la-revolucion-de-pagos-inmediatos-en-colombia-con-bre-b/,La experiencia de Nu con Pix en Brasil prepara el camino para la revolución de pagos inmediatos en Colombia con Bre-B,"Jul 14 , 2025","El nuevo sistema de pagos inmediatos del Banco de la República permitirá transferencias de dinero instantáneas, gratuitas y seguras entre cualquier entidad","Bogotá, Colombia, 14 de julio de 2025 – Colombia se prepara para una transformación financiera sin precedentes con la llegada de Bre-B, el nuevo sistema de pagos inmediatos del Banco de la República que permitirá transferencias de dinero instantáneas, gratuitas y seguras entre cualquier entidad. Nu Colombia se posiciona como actor clave en esta revolución, aprovechando su experiencia con Pix en Brasil."
https://international.nubank.com.br/es/clientes/nu-shopping-ofrece-8-de-cashback-durante-el-amazon-prime-day/,Shopping de Nu ofrece 8% de Cashback durante el Amazon Prime Day,"Jul 14 , 2025","Nu y Amazon Brasil presentan una serie de beneficios, que ofrecerá descuentos de hasta el 60% en productos para miembros Prime","São Paulo, 14 de julio de 2025 – Nu y Amazon Brasil presentan una serie de beneficios durante el Amazon Prime Day, que ofrecerá descuentos de hasta el 60% en productos de comercio electrónico para miembros Prime. Del 15 al 16 de julio, los clientes de Nu en Brasil que compren a través de Shopping de Nu recibirán un cashback adicional del 8% del valor de sus compras en todas las categorías."
https://international.nubank.com.br/es/compania/otavio-ribeiro-damaso-comienza-en-nubank-como-asesor-para-asuntos-regulatorios-y-de-gestion-de-riesgos/,Otávio Ribeiro Damaso comienza en Nubank como asesor para asuntos regulatorios y de gestión de riesgos,"Jul 4 , 2025",Damaso se desempeñó como Director de Regulación en el Banco Central de Brasil de 2015 a 2024 y aporta al Nu su vasta experiencia en los sectores financiero y regulatorio,"São Paulo, 4 de julio de 2025 – Nu, una de las mayores plataformas de servicios financieros digitales del mundo, anuncia a Otávio Ribeiro Damaso como asesor para asuntos regulatorios y de gestión de riesgos, después de completar un período de enfriamiento de seis meses, según lo determinado por el Banco Central. Damaso actuará como observador permanente del Comité de Auditoría y Riesgo de Nu Holdings Ltd. y del Comité de Riesgo de Nu Brasil. También aconsejará a Nu Holdings como consultor en cualquier cuestión relacionada con entornos de negocios o de riesgo."
https://international.nubank.com.br/es/compania/impacto-nu-6-de-cada-10-clientes-ya-no-dependen-del-efectivo/,Impacto Nu: 6 de cada 10 clientes en México ya no dependen del efectivo,"Jul 3 , 2025","La plataforma alcanzó los 12 millones de clientes en el país, democratizando el acceso a los servicios financieros en México.","Ciudad de México, 2 de julio de 2025.- Con un crecimiento de la base de clientes, que ya representa el 25% de la población bancarizada del país, Nu México presentó la tercera edición del estudio Impacto Nu: del acceso al bienestar, para dar a conocer cómo ha evolucionado la vida financiera de sus clientes y qué transformaciones han generado sus productos. Un ejemplo claro: cerca de 60% de los clientes reporta estar usando menos efectivo que antes y ahorrando activamente gracias a las Cajitas Nu."
https://international.nubank.com.br/es/compania/roberto-campos-neto-se-une-a-nubank-como-vice-chairman-and-global-head-of-public-policy/,Roberto Campos Neto se une a Nubank como Vice Chairman and Global Head of Public Policy,"Jul 1 , 2025","El expresidente del Banco Central de Brasil (2019-2024), liderará los esfuerzos de innovación, estrategia empresarial y regulación internacional.","São Paulo, julio de 2025 – Nu, una de las mayores plataformas de servicios financieros digitales del mundo, anuncia la llegada oficial del expresidente del Banco Central de Brasil, Roberto Campos Neto, como Vice Chairman of Nubank y Global Head of Public Policy.  Además de su rol en el equipo directivo, Campos Neto también será miembro no independiente del Consejo de Administración de Nu Holdings."
https://international.nubank.com.br/es/clientes/nubank-elimina-el-diferencial-de-tipo-de-cambio-para-la-cuenta-global-ultravioleta-y-ofrece-reembolsos-para-compensar-a-los-clientes-afectados-para-el-aumento-temporal-del-iof/,Nubank elimina el diferencial de tipo de cambio para la Cuenta Global Ultravioleta y ofrece reembolsos para compensar a los clientes afectados para el aumento temporal del IOF,"Jun 30 , 2025",Clientes Ultravioleta que utilizaron la Cuenta Global entre el 23 de mayo y el 26 de junio recibirán la diferencia en IOF directamente en la Cuenta Ultravioleta,"São Paulo, 30 de junio de 2025– Nu anuncia hoy la eliminación total del diferencial de tipo de cambio en la Cuenta Global Ultravioleta en conversiones de reales a más de 40 monedas, proporcionando importantes ahorros en las transacciones internacionales y asegurando la mejor oferta en el mercado de compra de divisas a través de una cuenta global. Nu también reembolsará la diferencia del importe pagado en IOF en las transacciones realizadas entre el 23 de mayo y el 26 de junio. Por lo tanto, los clientes de Ultravioleta que utilizaron la Cuenta Global durante este período tendrán el impacto del aumento temporal de impuestos cancelado. El reembolso se realizará directamente al balance de Cuenta Ultravioleta en reales, sin necesidad de solicitud, hasta finales de esta semana."
https://international.nubank.com.br/es/clientes/nubank-lanza-automatic-pix-con-busqueda-inteligente-de-cuentas/,Nubank lanza Pix Automático con búsqueda inteligente de cuentas,"Jun 13 , 2025",Los clientes podrán elegir si desean pagar automáticamente cuando caduque la facturación o recibir alertas para aprobar el pago con un solo clic,"São Paulo, 13 de junio de 2025 – Nubank anuncia el lanzamiento de Pix Automático, una nueva forma de pagar facturas recurrentes con comodidad y seguridad, disponible para los clientes a partir del 16 de junio. La nueva función estará acompañada de la función ""Buscar próximas facturas"", que dará a los clientes total libertad para elegir cómo y cuándo pagar, ya sea de forma totalmente automática o facilitada, con alertas y aprobación sencilla con un solo clic, directamente en la aplicación."
https://international.nubank.com.br/es/compania/nubank-recibe-el-sello-de-prevencion-de-fraudes/,Nubank recibe el sello de Prevención de Fraudes,"Jun 5 , 2025",La certificación es otorgada por la Confederación Nacional de Instituciones Financieras (CNF) basada en una evaluación técnica realizada por una consultoría independiente,"São Paulo, 5 de junio de 2025 – Nubank acaba de recibir el Sello de Prevención de Fraudes, una medida coordinada por la Confederación Nacional de Instituciones Financieras (CNF). Lanzada en 2024, la certificación reconoce a las instituciones comprometidas con las mejores prácticas en la prevención, combate y concientización sobre fraudes y estafas en el sector financiero."
https://international.nubank.com.br/es/clientes/nu-viajes-lanza-alerta-de-precios-para-pasajes-aereos-y-ofrece-descuentos-de-hasta-50-en-hoteles-en-florida/,Nu Viajes lanza Alerta de Precios para pasajes aéreos y ofrece descuentos de hasta 50% en hoteles en Florida,"May 27 , 2025",Clientes de Nubank Ultravioleta disfrutarán de una poderosa herramienta para rastrear los precios de los vuelos deseados y aprovechar tarifas especiales de alojamientos en 10 destinos,"São Paulo, 27 de mayo de 2025 – Nubank Ultravioleta ha añadido una nueva funcionalidad a la plataforma de Nu Viajes: la Alerta de Precios para pasajes aéreos, que avisa al cliente cuándo es el mejor momento para comprar el pasaje deseado. Además, a partir de hoy, los clientes de Nubank Ultravioleta también podrán disfrutar de descuentos exclusivos en hoteles seleccionados, con hasta un 50% de descuento en tarifas nocturnas en Fort Lauderdale y Kissimmee, en Florida. La promoción estará activa por un mes o hasta agotar el hospedaje con valores especiales."
https://international.nubank.com.br/es/compania/nubank-cumple-12-anos-y-es-la-institucion-financiera-favorita-en-brasil/,Nubank cumple 12 años y es la institución financiera favorita en Brasil,"May 26 , 2025","En poco más de una década, Nu se afianzó también como la principal relación financiera para casi el 30% de los adultos del país","São Paulo, 26 de mayo de 2025 – Nubank, una de las plataformas de servicios financieros digitales más grandes del mundo, es la institución financiera con el mayor índice de preferencia en Brasil, con un 25% de favorabilidad, según datos de Bridge Research correspondientes al primer trimestre de 2025. También, es la más recomendada, de acuerdo con datos de personas físicas, considerando tanto clientes principales y no principales, según el NPS Prism by Bain & Company."
https://international.nubank.com.br/es/clientes/nu-mexico-y-oxxo-lanzan-depositos-de-efectivo-2/,Nu México y OXXO lanzan depósitos de efectivo,"May 21 , 2025","Los clientes de Nu México podrán realizar depósitos de manera conveniente y segura en su Cuenta Nu de Débito en más de 23,000 tiendas OXXO en todo el país utilizando un código de depósito, sin necesidad de una tarjeta","Ciudad de México y Monterrey, Nuevo León, 21 de mayo del 2025 – OXXO y Nu México anuncian el lanzamiento de depósitos de efectivo en las sucursales de OXXO de todo el país. El depósito en efectivo amplía la colaboración entre las empresas anunciada a principios de este año."
https://international.nubank.com.br/es/clientes/nu-colombia-lanza-cajitas-para-mi-gente-para-transformar-metas-financieras/,"Nu Colombia lanza ""Cajitas para mi gente"" para transformar metas financieras","May 20 , 2025",La iniciativa pone a disposición de los nuevos clientes de Cuenta Nu un saldo inicial de $10.000 pesos para incentivar el ahorro,"Bogotá, 20 de maio de 2025. A Nu Colombia apresenta ""Cajitas para mi Gente"", uma iniciativa que busca capacitar os colombianos a transformar sonhos em metas de poupança e atingir seus objetivos financeiros. Os novos clientes da Nu poderão receber um incentivo que lhes permitirá abrir uma conta poupança com um saldo de US$ 10.000. No total, a empresa fornecerá até 21 bilhões de pesos aos colombianos em várias fases desta iniciativa."
https://international.nubank.com.br/es/clientes/nubank-elimina-comisiones-en-operaciones-de-criptomonedas-para-celebrar-el-bitcoin-pizza-day/,Nubank elimina comisiones en operaciones de criptomonedas para celebrar el Bitcoin Pizza Day,"May 20 , 2025",La cartera de activos digitales de la empresa se duplica y los clientes ahora cuentan con 29 opciones,"São Paulo, 20 de mayo de 2025 – Para celebrar el Bitcoin Pizza Day, Nubank anuncia la exención de comisiones en todas las operaciones de criptomonedas en su plataforma durante 24 horas, a partir de las 8 a.m. del 22 de mayo. La promoción es válida para todos los clientes que utilizan la app de Nu para operaciones con cripto."
https://international.nubank.com.br/es/compania/nu-holdings-ltd-reporta-los-resultados-financieros-del-primer-trimestre-de-2025/,Nu Holdings Ltd. reporta los resultados financieros del primer trimestre de 2025,"May 13 , 2025","""Con determinación y disciplina, estamos aprovechando las vastas oportunidades de crecimiento al expandirnos responsablemente, reinvertir estratégicamente y escalar nuestro modelo de flywheel probado,"" dice David Vélez","São Paulo, Brasil, 13 de mayo de 2025 – Nu Holdings Ltd. (NYSE: NU) (“Nu” o la “Compañía”), una de las plataformas de servicios financieros digitales más grandes del mundo, anunció hoy sus resultados financieros del primer trimestre de 2025. Los resultados financieros se expresan en dólares estadounidenses y se presentan de acuerdo con las Normas Internacionales de Información Financiera (NIIF). El informe completo de resultados está disponible en el sitio web de Relación con Inversionistas de la Compañía en www.investors.nu, así como los detalles de la Conferencia Telefónica de Resultados que Nu llevará a cabo hoy a las 6:00 pm hora del Este/7:00 pm hora de Brasilia."
https://international.nubank.com.br/es/clientes/pix-se-convierte-en-regalo-en-el-dia-de-la-madre-segun-estudio-de-nubank/,"Pix vira presente de Dia das Mães, segundo estudo do Nubank","May 12 , 2025","Hasta el día 4, el fin de semana anterior al Día de la Madre, unos 11 mil hijos ansiosos ya habían enviado su Pix de Día de la Madre","São Paulo, 12 de maio de 2025 – São Paulo, xx de mayo de 2025 – Un estudio exclusivo de Nubank revela una tendencia creciente en el Día de la Madre: en lugar de un regalo tradicional, un Pix y la posibilidad de que la madre use el dinero como prefiera. Desde noviembre de 2020 hasta mayo de este año, los clientes de Nubank movieron alrededor de R$ 45 millones en 331,499 transacciones de Pix con referencia al Día de la Madre en el mensaje. En 2022, fueron más de 86 mil; en 2023, cerca de 99 mil; en 2024, 112 mil. En 2025, hasta el día 4, el fin de semana anterior al Día de la Madre, unos 11 mil hijos ansiosos ya habían enviado su Pix de Día de la Madre. El valor promedio de los últimos años osciló entre R$130 y R$140."
https://international.nubank.com.br/es/clientes/nubank-lanza-pix-por-aproximacion-a-traves-de-la-aplicacion/,Nubank lanza Pix por aproximación a través de la aplicación,"May 8 , 2025","Nueva funcionalidad para Android utiliza tecnología NFC, ofreciendo pagos rápidos con saldo en cuenta o cuotas con tarjeta de crédito hasta en 12 veces directamente en la app","São Paulo, 8 de mayo de 2025 – Nubank anuncia el lanzamiento de Pix por aproximación, una nueva funcionalidad que integra la tecnología NFC a la app para simplificar los pagos en físico. La solución ofrece a los clientes una manera aún más ágil de usar Pix, eliminando la necesidad de lectura de códigos QR. Para usarla, basta con tener una clave Pix registrada en Nubank."
https://international.nubank.com.br/es/compania/roberto-campos-neto-se-unira-a-nubank-como-vice-chairman-and-global-head-of-public-policy/,Se espera que Roberto Campos Neto se una a Nubank como Vice Chairman y Global Head of Public Policy,"May 6 , 2025","El ex presidente del Banco Central de Brasil (2019-2024), se uniría a Nu Holdings tras completar su período de inactividad en julio para liderar los esfuerzos en innovación, estrategia empresarial y regulación internacional","São Paulo, Mayo, 2025 – Nu, una de las mayores plataformas de servicios financieros digitales del mundo, anuncia la esperada designación del expresidente del Banco Central de Brasil, Roberto Campos Neto, a su Equipo Directivo y al Consejo de Administración de Nu Holdings, efectivo desde el 1° de julio, tras completar un período de inelegibilidad de seis meses, según lo determinado por la legislación brasileña."
https://international.nubank.com.br/es/compania/nubank-gana-el-premio-a-la-mejor-innovacion-del-ano-de-american-banker-en-banca-digital-y-mobile-first-por-su-producto-para-menores-de-18-anos/,Nubank gana el premio a la Mejor Innovación del Año de American Banker en Banca Digital y Mobile-First por su producto para menores de 18 Años,"May 6 , 2025","Nubank fue destacado en los inaugurales Premios a la Innovación del Año de American Banker, ganando en la categoría Digital y Mobile-First por su oferta para menores de 18 años para el empoderamiento financiero","São Paulo, 6 de mayo de 2025 – Nubank gana el Premio a la Mejor Innovación del Año de American Banker en la categoría de Banca Digital y Mobile-First por su oferta para menores de 18 años. El premio a la Innovación celebra soluciones pioneras que están impulsando un impacto empresarial real y redefiniendo lo que es posible en la banca y los servicios financieros. Lanzada en 2022, la oferta para menores de 18 años está mejorando la vida financiera de las familias y la educación financiera de los jóvenes, construyendo la base para el éxito financiero a largo plazo."
https://international.nubank.com.br/es/clientes/nubank-amplia-beneficios-para-clientes-de-nubank/,Nubank amplía beneficios para clientes de Nubank+,"May 5 , 2025","Novedades incluyen opciones de inversión con rendimiento del 120% del CDI, descuentos especiales en la tasa de anticipación del retiro de cumpleaños del FGTS y etiqueta sin mensualidad para peajes y estacionamientos","São Paulo, 5 de mayo de 2025 – Nubank anuncia la ampliación de los beneficios exclusivos que brindan ventajas financieras y elevan la experiencia de los clientes de Nubank+. Aproximadamente un año después de su lanzamiento, se han incorporado a los beneficios nuevas opciones para potenciar rendimientos, tasas exclusivas en líneas de crédito y mensualidad gratis para tag de peajes y estacionamientos. Las novedades se harán disponibles a los clientes de forma gradual."
https://international.nubank.com.br/es/clientes/nubank-impulsa-caixinha-turbo-con-el-mejor-rendimiento-del-mercado/,Nubank impulsa Caixinha Turbo con el mejor rendimiento del mercado,"Abr 29 , 2025","El producto ofrece rendimientos de hasta el 120% del CDI desde el primer día, reconociendo a los clientes que concentran su vida financiera en la institución","São Paulo, 29 de abril de 2025 – Nubank anuncia la expansión de Caixinha Turbo, con rendimientos de hasta el 120% del CDI. La iniciativa refuerza el objetivo de la institución de ofrecer los mejores productos con altos rendimientos, valorando a los clientes que utilizan Nubank como su principal plataforma financiera."
https://international.nubank.com.br/es/compania/nu-mexico-recibe-aprobacion-de-licencia-bancaria-allanando-el-camino-para-la-expansion-de-su-cartera-de-productos-y-una-mayor-inclusion-financiera/,"Nu México recibe aprobación de licencia bancaria, allanando el camino para la expansión de su cartera de productos y una mayor inclusión financiera","Abr 24 , 2025","Nu continuará operando como una SOFIPO durante su proceso de transformación, brindando la misma experiencia de usuario fluida.","Ciudad de México, 24 de abril de 2025 – Nu México, una subsidiaria de Nubank, anunció hoy la aprobación de su licencia bancaria por parte de la Comisión Nacional Bancaria y de Valores (CNBV). Con este hito, Nu se convierte en la primera Sociedad Financiera Popular (SOFIPO) en obtener la aprobación para transformarse en banco, abriendo el camino a una mayor competencia en el sector financiero mexicano. Esta aprobación acerca a la empresa a la expansión de su cartera de productos, incluida la introducción de una cuenta de nómina, una oportunidad clave para aumentar la inclusión financiera en México, donde solo el 36% de los adultos cuenta con este instrumento financiero (Encuesta Nacional de Inclusión Financiera, 2024), concentrado en casi un 90% en solo cinco bancos."
https://international.nubank.com.br/es/clientes/nubank-lanza-campana-con-tom-felton-e-invita-a-los-clientes-a-conocerlo/,Nubank lanza campaña con Tom Felton e invita a los clientes a conocerlo,"Abr 23 , 2025",El objetivo de la campaña con el actor británico es destacar cómo Nu es una elección inteligente para facilitar la vida financiera de los clientes.,"São Paulo, 23 de Abril de 2025 – Nubank lanza hoy su nueva campaña con el actor británico Tom Felton. Explorando el concepto ""Con Nu, estás dentro"", la acción muestra cómo los productos financieros de Nubank ayudan a hacer posibles experiencias, desde las más simples, como resolver un pequeño problema cotidiano, hasta las más memorables."
https://international.nubank.com.br/es/clientes/nubank-lanza-recomeco-su-mayor-campana-de-renegociacion-de-deudas-alcanzando-a-mas-de-6-millones-de-clientes-en-brazil/,"Nubank lanza ""Recomeço"", su mayor campaña de renegociación de deudas, alcanzando a más de 6 millones de clientes en Brazil","Abr 14 , 2025","Comprometido con apoyar a las familias brasileñas, Nu ofrece descuentos de hasta el 99,9% y condiciones especiales para ayudar a los clientes a gestionar sus deudas y alcanzar la recuperación financiera","São Paulo, 14 de Abril de 2025 – Nubank lanza ""Recomeço"", su mayor campaña para ayudar a clientes con pagos atrasados a renegociar sus deudas y emprender una jornada financiera más saludable. Los clientes elegibles recibirán descuentos de hasta el 99,9% por tiempo limitado. Esta iniciativa demuestra el compromiso de Nubank con apoyar a las familias brasileñas en la reestructuración de sus finanzas y en la construcción de un futuro financiero más sólido."
https://international.nubank.com.br/es/compania/nubank-encabeza-la-lista-de-forbes-en-brasil-y-mexico/,Nubank encabeza la lista de Forbes en Brasil y México,"Abr 9 , 2025","En una investigación realizada con clientes, en colaboración con Statista, la revista destaca a Nubank como la institución financiera número 1 en ambos países.","São Paulo, 9 de abril de 2025 – Por séptimo año consecutivo, Nubank se enorgullece de figurar entre los mejores bancos de Brasil, de acuerdo con Forbes. El ranking también destaca a Nu como líder en México por cuarto año consecutivo. El listado se determinó con base en una encuesta independiente realizada a más de 50,000 clientes bancarios en todo el mundo, en colaboración con la firma de investigación de mercado Statista."
