link,title,date,paragraph
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/equipo-kn1-de-keylor-navas-apunta-llegar-lo-mas-alto-del-motocross,Equipo KN1 de Keylor Navas apunta a llegar a lo más alto del motocross,"25 de April, 2025","Un grupo de cinco niños y jóvenes promesas del motocross son los pilotos que conforman el nuevo equipo KN1, apoyado por el guardameta costarricense Keylor Navas, quien vio este proyecto una posibilidad de apoyar y dar respaldo a las nuevas generaciones para que, a través de la disciplina y la pasión, puedan llegar lejos en este deporte. “Desde pequeño, siempre soñé con practicar motocross, pero no tuve los medios ni las oportunidades. Sin embargo, ese sueño nunca se apagó. Hoy, que la vida me ha dado la posibilidad, quiero devolverle algo a la juventud de Costa Rica; vi el talento que hay en este país, y sentí que era el momento de formar un equipo que les brinde las herramientas y el respaldo que yo no tuve”, comentó Navas, quien brindó una conferencia de prensa organizada por BAC, en la que anunció el lanzamiento oficial de este proyecto. “Al igual que Keylor, en BAC contribuimos a cumplir sueños, y apoyamos a las nuevas generaciones. Reafirmamos nuestro compromiso con impulsar el deporte nacional, a través de diferentes disciplinas como el motocross, que eleva la pasión por los motores. Sabemos que estos muchachos nos traerán grandes noticias en la escena local e internacional”, destacó José Alexis Jiménez, Gerente de Mercadeo de BAC. KN1 está conformado actualmente por Abraham Alfaro, Fabio Prado, Elías Chavarría, Ignacio Galva y Rodrigo Chavarría. En ellos, el guardameta espera cultivar habilidades de grandes deportistas, como la concentración, la velocidad de reacción, la disciplina y una mentalidad fuerte. Sobre la escogencia de los pilotos de KN1, Navas dijo que se basó no solo en el talento en la pista, sino en valores como la humildad, el respeto, el compañerismo y la lealtad. “Quiero personas que representen bien al país, no solo por la manera en que compiten, sino también por la forma como se comporten fuera de la pista. Me fijé también en su actitud, su capacidad de aprendizaje y su compromiso; busco formar no solo grandes pilotos sino también grandes personas”, comentó."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/vecinos-de-pacuarito-de-perez-zeledon-estan-listos-para-recibir-turistas-0,Vecinos de Pacuarito de Pérez Zeledón están listos para recibir turistas,"2 de January, 2025","El pasado mes de noviembre, más de 5.000 habitantes de Pacuarito de Pérez Zeledón materializaron un sueño con el que buscan llevar progreso a su comunidad. Se trata de la inauguración de La Junga Ecolodge, un proyecto turístico con el que recibirán a las personas amantes del ecoturismo, para mostrarles las bellezas que encierran sus montañas, cataratas, trapiches y fincas cafetaleras. Esta empresa social hoy es posible gracias al trabajo conjunto de la Asociación de Desarrollo Integral de Pacuarito de Pérez Zeledón y a una alianza público-privada entre el programa Comunidades BAC y la Dirección Nacional de Desarrollo de la Comunidad (Dinadeco). La Jungla Ecolodge es un desarrollo que cuenta con cuatro cabañas para hospedar a los turistas, un salón de eventos, zona verde y senderos. Además de la infraestructura a disposición de turistas nacionales y extranjeros, uno de los puntos más valiosos del proyecto es que generará 10 empleos directos y 15 indirectos en esta comunidad. Preparados para capacitarse y aprender Los vecinos de la comunidad de Pacuarito están deseosos de comenzar a recibir a turistas, y ya se preparan para hacerlo. Ellos recibirán cursos para capacitarse en temas de atención turística y clases de idiomas para incrementar su propuesta de valor y hacer de la visita a su comunidad una experiencia inolvidable."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/primer-encuentro-del-programa-de-salud-financiera-bac,¡Primer Encuentro del Programa de Salud Financiera BAC!,"2 de January, 2025","En BAC, creemos que la salud financiera es más que manejar dinero: es alcanzar tranquilidad, cumplir metas y garantizar bienestar. Reunimos a más de 80 personas colaboradoras en nuestro Primer Encuentro del Programa de Salud Financiera BAC. Reconocimos a quienes, con pasión y esfuerzo, hacen realidad este proyecto: las personas facilitadoras y asesoras financieras, el corazón de este programa. Gracias a este grupo de personas voluntarias hemos logrado grandes resultados durante este 2024: • +27.000 personas beneficiadas con charlas, talleres y asesorías personalizadas. • 53% de las personas atendidas en asesoría financiera lograron disminuir su nivel de endeudamiento y el 100% han mejorado sus hábitos de ahorro, cuentan con un mapa de su situación financiera y han incluido en sus planes de desarrollo individual la educación financiera."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/encuentro-de-las-ong-de-yo-me-uno-unidos-sumamos,Encuentro de las ONG de Yo me uno: “Unidos Sumamos”,"2 de January, 2025","Las organizaciones sin fines de lucro realizan un valioso aporte social y ambiental para el progreso del país. Comprometidos con su labor, desde nuestro programa Yo me uno, el pasado mes de noviembre, realizamos nuestro encuentro anual con las ONG que son parte de la plataforma www.yomeuno.com con el fin de brindar herramientas que fortalezcan su labor. La actividad, que este año llevó por nombre “Unidos Sumamos”, reunió a más de 100 personas representantes de más de 80 ONG. Durante la jornada, se abordaron temas clave como: Alianzas estratégicas: cómo construir relaciones sólidas que potencien el impacto en las comunidades beneficiadas. Recaudación de fondos: estrategias innovadoras para garantizar la sostenibilidad financiera."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/yo-me-uno-la-accion-creara-posibilidades-para-madres-jefas-de-hogar-de,Yo me uno a la acción creará posibilidades para madres jefas de hogar de Alajuelita,"10 de December, 2024","Cuando una madre tiene trabajo y más oportunidades, sus hijos e hijas incrementan sus posibilidades de tener un mejor futuro. Partiendo de eso, en la comunidad de Concepción de Alajuelita opera FundaVida, una ONG que busca transformar, a través de la educación, las realidades de jefas de hogar de la zona, en condición de vulnerabilidad. Esta ONG logró multiplicar las posibilidades de estas mujeres y sus familias, gracias a un incentivo económico que recibirá como ganadora del primer lugar en el concurso ‘Yo me uno a la acción, transformemos realidades’, que es parte del programa ‘Yo me uno’, impulsado por BAC. Gracias a su programa ‘Empleabilidad en acción’, FundaVida recibió un aporte económico por parte de BAC de $15.000 durante la premiación de este concurso, en el que participaron como finalistas cinco ONG del país que sometieron sus proyectos a votación del público. El concurso también reconoció a la Asociación Roblealto con el segundo lugar y a la Asociación Red de Turismo Accesible con el tercer lugar. Ambas ONG recibieron un aporte económico de $5.000 cada una, lo que también les permitirá continuar impulsando sus iniciativas. “Si bien, las cinco ONG que participaron impulsan causas distintas, el elemento que las une es que todas trabajan por el bienestar de comunidades en condición de vulnerabilidad social, como lo son mujeres jefas de hogar, personas con discapacidad y poblaciones indígenas. No fue sencillo realizar la elección de las finalistas ni de los primeros 3 lugares, ya que este año participaron en el concurso 32 ONG, con significativas causas de impacto social y ambiental. Esperamos continuar impulsando su labor y siendo un aliado estratégico en esa gran misión de crear valor positivo en el país”, comentó Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC. Este año, mediante la plataforma yomeuno.com las cinco organizaciones finalistas sometieron sus proyectos a votación del público, quienes por medio de likes en los videos de cada ONG, y donaciones, eligieron a las ganadoras."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/mamografo-movil-recorrio-mas-de-2500-kilometros-ayudando-las-mujeres-del,Mamógrafo móvil recorrió más de 2.500 kilómetros ayudando a las mujeres del país,"10 de December, 2024","Luz Santana Hernández es una de las más de 1.500 personas que anualmente es diagnosticada con cáncer de mama en Costa Rica, según datos del Ministerio de Salud. No obstante, esta vecina de San Joaquín de Flores de Heredia hoy relata una historia distinta, ya que tuvo la opción de recibir atención oportuna, y dado que su caso se encontraba en etapa temprana, pudo ser operada, y está pronta a recibir el tratamiento necesario. El caso de doña Luz se pudo detectar gracias a un examen realizado en un mamógrafo móvil que recorrió más de 2.500 kilómetros en el país, llevando mamografías a comunidades con un limitado acceso a servicios de salud. Un total de 1500 mujeres se vieron beneficiadas con esta campaña, cuyo nombre es ‘Ya es hora’, promovida por Grupo Montecristo en alianza con diferentes empresas privadas, entre ellas BAC. “Saber que a través de una móvil existía la posibilidad de llevar mamografías a 1.500 mujeres, muchas de ellas de comunidades con acceso limitado a estos servicios, nos impulsó desde BAC a unirnos a esta gran campaña. Nos llena de satisfacción haber puesto al servicio de esta iniciativa 6 de nuestras sucursales ubicadas en Limón, Alajuela, Cartago, Heredia, Liberia y Sabana, para la instalación del mamógrafo móvil y para la atención de pacientes”, -Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/carrera-avon,Carrera AVON,"10 de December, 2024","BAC se sumó a la lucha contra el cáncer de mama Comprometidos con el bienestar de las personas y el desarrollo de comunidades más saludables, BAC participó en la lucha contra el cáncer de mama sumándose a la carrera y caminata ‘AVON, cada paso es por vos’, realizada el pasado mes de octubre en los alrededores de La Sabana. Esta actividad representó una oportunidad invaluable para apoyar la concientización sobre la importancia de la prevención y el diagnóstico temprano de esta enfermedad, que afecta a miles de mujeres en el país. Desde BAC, quisimos llevar un mensaje de apoyo, unión y esperanza, a quienes enfrentan esta lucha. Bajo el lema “Por ti, por mí, por todas: Nunca nos detenemos”, nuestro equipo de personas voluntarias marchó por las calles de San José, acompañadas por una manta con estas palabras, reforzando nuestro compromiso con la prevención y con aquellas personas que día a día luchan por su salud. Esta participación también contó con la presencia de figuras inspiradoras, como nuestra embajadora de Mujeres BAC, Ginnés Rodríguez, y la reconocida atleta BAC Ligia Madrigal, quienes se sumaron al grupo de voluntariado para mostrar su respaldo a esta noble causa. Para BAC, sumarse a este tipo de iniciativas es parte de un compromiso integral con la salud y el bienestar de las personas, así como con la generación de un impacto positivo en la sociedad. Creemos firmemente que, mediante el apoyo a actividades como ésta, podemos contribuir a cambiar muchas historias, llevando el mensaje de la prevención a cada vez más personas."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/vecinos-de-pacuarito-de-perez-zeledon-estan-listos-para-recibir-turistas,Vecinos de Pacuarito de Pérez Zeledón están listos para recibir turistas,"16 de December, 2024","Noviembre, 2024. El viernes 1° de noviembre del 2024, los más de 5.000 habitantes de Pacuarito de Pérez Zeledón materializaron un sueño con el que buscan llevar progreso a su comunidad. Se trata de la inauguración de La Junga Ecolodge, un proyecto turístico con el que recibirán a las personas amantes del ecoturismo, para mostrarles las bellezas que encierran sus montañas, cataratas, trapiches y fincas cafetaleras. Esta empresa social hoy es posible gracias al trabajo conjunto de la Asociación de Desarrollo Integral de Pacuarito de Pérez Zeledón y a una alianza público-privada entre el programa Comunidades BAC y la Dirección Nacional de Desarrollo de la Comunidad (Dinadeco). La Jungla Ecolodge es un desarrollo que cuenta con cuatro cabañas para hospedar a los turistas, un salón de eventos, zona verde y senderos. Además de la infraestructura a disposición de turistas nacionales y extranjeros, uno de los puntos más valiosos del proyecto es que generará 10 empleos directos y 15 indirectos en esta comunidad. “Pacuarito de Pérez Zeledón es una comunidad que encierra una gran belleza natural. Esperamos que muchas personas puedan acercarse a descubrir este hermoso lugar y a explorar todas las posibilidades que ofrece. Nos sentimos sumamente emocionados de acompañar hoy a sus habitantes en una actividad tan significativa, la cual esperamos genere tanto progreso social como lo han llevado otras iniciativas ejecutadas bajo la bandera de Comunidades BAC, en zonas como Guanacaste, Sarapiquí, San Carlos y Frailes de Desamparados”, mencionó Laura Moreno, vicepresidenta de Relaciones Corporativas. Por su parte, el director nacional de Dinadeco, Roberto Alvarado Astúa, director nacional de Dinadeco celebró el paso dado por la organización comunal y destacó el valor de este tipo de proyectos. “Este es un ejemplo claro de innovación comunal. Hoy la ADI de Pacuarito pone en funcionamiento un proyecto turístico que, sin duda, evidenciará las potencialidades locales en la ruta hacia la reactivación económica. Desde el Gobierno de la República, auguramos que esta iniciativa genere crecimiento económico, empleo digno, apoyo directo a los habitantes de la comunidad, inclusión social, responsabilidad ambiental y fomento de la asociatividad”."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/mas-de-200-mujeres-se-reunieron-para-fortalecer-el-liderazgo-femenino-en-0,Más de 200 mujeres se reunieron para fortalecer el liderazgo femenino en Costa Rica,"16 de December, 2024","Noviembre 2024. El pasado 13 de noviembre, BAC celebró el primer Congreso “Desbloqueando Potenciales”, una jornada orientada a fortalecer las capacidades de liderazgo y crecimiento integral de más de 200 participantes, como parte de su compromiso con el empoderamiento profesional y personal de las mujeres. Este evento gratuito, realizado en el Hotel Radisson, ofreció una plataforma única para la reflexión y el aprendizaje en torno a temas de desarrollo profesional y personal, especialmente para mujeres que buscaban afianzar sus habilidades y ampliar sus oportunidades en proyectos personales. La actividad ofreció charlas y conversatorios con destacadas figuras del ámbito del liderazgo, como lo son la conferencista internacional Nadia Vado, la experta en oratoria Alejandra Anchía y la formadora Rocío Pastor. Este primer congreso forma parte del programa “Mujeres BAC”, una iniciativa que promueve la inclusión financiera y la equidad de género. A través de dicho programa, BAC ha apoyado a más de 1.100 mujeres con capacitaciones en temas de desarrollo personal, liderazgo y crecimiento empresarial. Asimismo, más de 70 emprendedoras han recibido formación especializada en la Academia de Mujeres BAC, diseñada para potenciar sus habilidades empresariales y fomentar su independencia económica. “El Congreso Mujeres BAC es el reflejo de nuestro compromiso continuo con el empoderamiento de las mujeres en Costa Rica. El evento representó un paso significativo dentro de nuestra estrategia para fortalecer la inclusión y el liderazgo femenino. Estamos orgullosos de ver a tantas mujeres deseosas de poner en práctica todo el conocimiento recibido en una jornada llena de sororidad”, destacó Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/bac-le-da-bienvenida-su-familia-de-atletas-al-legionario-francisco-calvo,BAC le da bienvenida a su familia de atletas al legionario  Francisco Calvo,"16 de December, 2024","Noviembre, 2024. La familia de Atletas BAC continúa creciendo con deportistas de renombre en distintas disciplinas. En noviembre el banco le dio la bienvenida al legionario Francisco Calvo, quien se integró a los embajadores de la marca. “Estamos muy felices de tener en nuestra familia de destacados atletas a este gran legionario. Para BAC, contar con embajadores que representen nuestros valores y propósito es fundamental para crear más oportunidades e inspirar a otras personas. Francisco destaca por su profesionalismo y por el fuerte compromiso que ha mostrado con el fútbol costarricense; le damos la bienvenida y le deseamos grandes éxitos en su regreso al futbol europeo”, comentó Laura Moreno, vicepresidenta de Relaciones Corporativas. El capitán de la Selección Nacional conversó sobre esta oportunidad, la cual indicó lo llena de agradecimiento y asume con gran responsabilidad y orgullo, al tiempo que continúa su proceso de adaptación en el Hatayspor de la Superliga de Turquía. “Estos meses en Hatayspor han sido espectaculares; fui muy bien recibido. Una ciudad como Mersin, con vista al Mar Mediterráneo, está muy bien para vivir. Turquía es un país, a mi parecer, muy lindo, seguro y tranquilo. Estoy muy feliz de regresar aquí”, señaló el defensor, añadió. Sobre su paso por el futbol mexicano, Calvo comentó que: “México siempre fue un mercado donde quise jugar y lo pude cumplir; es un futbol de muy alto nivel en el sector de América, que me marcó de forma positiva en mi carrera deportiva. Por otra parte, un país hermoso en el día a día”."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/bac-impulsa-la-solidaridad-con-su-campana-el-regalo-de-dar-1,"BAC impulsa la solidaridad con su campaña ""El Regalo de Dar""","16 de December, 2024","Noviembre de 2024. Como parte de su compromiso de generar prosperidad y bienestar en las comunidades, BAC lanzó para la temporada navideña 2024 su campaña “El Regalo de Dar”, con el objetivo promover la solidaridad y fomentar el apoyo a organizaciones no gubernamentales (ONG) locales que trabajan para mejorar la calidad de vida de sectores en situación de vulnerabilidad. BAC ha colaborado durante años con diversas ONG para impulsar proyectos que beneficien a comunidades en riesgo social en el país, a través de su plataforma Yo Me Uno. Con esta campaña, se reforzó su compromiso de promover la solidaridad y contribuir al desarrollo social a través de acciones que brindan esperanza durante esta época tan especial. Por esa razón, BAC ofreció a los costarricenses la oportunidad de ganar un premio especial en agradecimiento por su generosidad. Entre quienes realizaron una donación mayor a ₵5000 colones con tarjeta La Roja, a través de la página de Yo me Uno, participarón en el sorteo de $12.000 abonado a la cuenta de un solo ganador."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/los-postres-de-la-pyme-dolce-world-ganan-premio-bac-positivo-0,Los postres de la pyme Dolce World ganan premio BAC Positivo,"16 de December, 2024","Octubre, 2024. Cuando los fundadores de Dolce World salieron de Venezuela en el 2016, tenían claro que querían mejorar su calidad de vida, pero también, construir un mundo de oportunidades dulces en otro país. Entre otras opciones, eligieron Costa Rica porque les pareció una tierra fértil para echar a andar una pyme, con normativas legales adecuadas y apoyo para los emprendedores. Ocho años después, y tras mucho esfuerzo y dedicación, este negocio especializado en la repostería italiana fue elegido Empresa del Año en los premios BAC Positivo, y representará a Costa Rica en el concurso regional que realiza la entidad bancaria anualmente. En la tercera edición de estos premios, el Banco también reconoció a: Detinmarín, Bukis Tortas Mexicanas, Hands Lesco y Óptica Aparicio. Estas compañías fueron premiadas en el evento de cierre del Seminario Pymes, realizado este miércoles 23 de octubre. BAC realizó la doceava adición de este Seminario en el hotel Real Intercontinental, el cual contó con la participación de seis expositores internacionales, entre ellos Marcela Tánchez (conocida como Marce Fitness); la coach ejecutiva, Ana Muñoz; el empresario, José Villalobos; la experta en neurociencia, Izanami Martínez; el empresario Silvio Heimann, y la autora y pionera de negocios digitales, Vilma Núñez."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/hitos-economicos-sociales-y-ambientales-mantienen-bac-como-el-banco-con-0,"Hitos económicos, sociales y ambientales mantienen a BAC como el banco con la mejor reputación del país","16 de December, 2024","Noviembre, 2024. El compromiso constante con crear prosperidad en el país, a través de las dimensiones social, económica y ambiental, aunado al liderazgo e innovación, son factores claves que han impactado en los logros obtenidos por BAC a través de los años. El éxito alcanzado durante el 2024 en esas áreas permitió al banco mantener el primer lugar en reputación en el ranking elaborado por el Monitor Empresarial de Reputación Corporativa Merco y convertirse en la segunda empresa general con la mejor reputación en el país. “Este logro nos impulsa a continuar trabajando por reimaginar la banca, crear valor para todos nuestros públicos y escuchar sus necesidades, así como también mejorar de manera continua nuestra experiencia en el servicio”, mencionó Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC. Durante la octava edición del Monitor Empresarial, también se dio a conocer el Ranking General de Líderes, en el que 3 líderes de BAC se colocaron en el top 20. Se trata de Rodolfo Tabash, presidente & CEO (puesto #16); Federico Odio, presidente ejecutivo de BAC Costa Rica (puesto #6), y Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC Costa Rica (puesto #19). Por otra parte, Merco también reconoció la labor realizada por 30 mujeres y en este ranking, Laura Moreno se colocó en la posición #5 de las que encabezan la reputación corporativa del país."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/usuarios-de-bac-ya-no-consumiran-datos-moviles-al-hacer-tramites-en-linea,Usuarios de BAC ya no consumirán datos móviles al hacer trámites en línea,"3 de December, 2024","San José, agosto 2024. BAC se convirtió en el primer banco de la región que permite que sus clientes no tengan que consumir los datos móviles de sus planes de telefonía celular cuando naveguen y hagan gestiones por medio de la Banca Móvil (aplicación de BAC) o ingresando a la Banca en Línea (www.baccredomatic.com/es-cr) desde su celular. Todo es posible gracias al servicio “BAC Sin Límites”, el cual está disponible para los usuarios desde el 1 de agosto del 2024. Para disfrutar de este beneficio, los clientes deben de contar con un dispositivo inteligente y un plan de servicio móvil con alguna de las redes de telecomunicaciones, a saber, Kolbi, Claro o Liberty, disponibles en el país.  Además, el usuario deberá de contar con al menos una barra de señal y tener descargada la aplicación Banca Móvil en su celular. Gracias a este servicio, los clientes podrán ingresar a Banca en Línea y a la aplicación Banca Móvil desde su teléfono inteligente y realizar trámites como consultar saldos y movimientos, pago de servicios y tarjetas, transferencias y muchos otros más. “En BAC estamos reimaginando la banca y permanentemente estamos innovando con diferentes soluciones financieras. Como un banco centrado en la vida de las personas, pensamos en proyectos que nos permitan están más cerca de nuestros clientes y BAC Sin Límites es uno más de esos proyectos que estamos seguros beneficiará al millón de clientes digitales que ya tenemos en Costa Rica”, afirmó Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC. Los clientes no tendrán que realizar ninguna gestión para poder disfrutar del servicio, pero es importante aclarar que el usuario que no cuente con la aplicación en su celular sí utilizará datos móviles en el proceso de descarga e instalación. Los términos y condiciones del servicio se pueden revisar haciendo clic aquí."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/crece-familia-de-atletas-bac,Crece familia de Atletas BAC,"4 de December, 2024","Junio, 2024. Los legionarios Manfred Ugalde y Brandon Aguilera se convirtieron en los dos nuevos integrantes de la familia de Atletas BAC. La entidad bancaria y los deportistas dieron a conocer la noticia durante una conferencia de prensa realizada este miércoles, en la que estuvieron acompañados de José Alexis Jiménez, Gerente de Mercadeo de BAC. Durante su presentación, Ugalde y Aguilera conversaron sobre las expectativas generadas con la Selección Nacional, así como de su experiencia y adaptación en sus respectivos clubes deportivos, el Spartak de Moscú y el Nottingham Forest, los cuales les han exigido su mayor esfuerzo y disciplina. “En BAC valoramos el esfuerzo que realizan nuestros deportistas costarricenses de diversas disciplinas deportivas, el cual en muchas ocasiones puede pasar desapercibido, pero que es constante y está lleno de sacrificios. Hoy, estamos muy complacidos de darle la bienvenida a Manfred y a Brandon a nuestra familia de Atletas BAC. A su corta edad, ellos han dado grandes pasos dentro y fuera del país y son ejemplo para muchos otros jóvenes, de que con mucho empeño y trabajo es posible alcanzar los sueños, por más ambiciosos que estos sean”, comentó Jiménez. “Este es un patrocinio que me motiva a seguir dando mi máximo esfuerzo y que me ayudará a cumplir las metas que tengo a corto y mediano plazo”, indicó al respecto Aguilera. Acerca de su paso por el Nottingham Forest, el futbolista añadió: “Ha sido una etapa de mucho crecimiento y aprendizaje.  Para mí, la clave siempre será trabajar al 100% en cada entrenamiento, porque los resultados tarde o temprano llegan; la constancia y la exigencia son aspectos no negociables y que no faltan en mi día a día”."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/innovador-fondo-de-inversion-impulsara-infraestructura-publica-y-privada-en,Innovador fondo de inversión impulsará infraestructura pública y privada en Costa Rica,"21 de January, 2025","Febrero, 2024. Realizar inversiones estratégicas y necesarias para el país, especialmente en temas de infraestructura y servicios públicos relacionados con transporte, salud, educación, energía y telecomunicaciones, son proyectos que se podrían alcanzar mediante el Fondo de Inversión de Capital de Riesgo Senior para Infraestructura en Costa Rica BAC - CAF-AM I, lanzado recientemente al mercado. Dicho instrumento es el primer fondo de capital de riesgo de tipo de infraestructura en Costa Rica, el cual forma parte de una alianza entre BAC San José Sociedad de Fondos de Inversión S.A. como administrador del fondo y CAF Asset Management (CAF_AM) como el gestor especializado, una filial 100% de propiedad de CAF, el Banco de Desarrollo de América Latina y el Caribe. “Alianzas como la establecida con CAF-AM se alinean con el compromiso de BAC de generar triple valor positivo (económico, social y ambiental). Acompañar a un gestor de esta trayectoria en el lanzamiento del primer fondo de esta naturaleza en el mercado local nos permite facilitar el desarrollo de proyectos de infraestructura en Costa Rica y, de esa manera, avanzar con pasos concretos hacia nuestro propósito de reimaginar la banca para generar prosperidad en las comunidades en las que servimos”, explicó Laura Moreno, vicepresidenta de Relaciones Corporativa de BAC. Por su parte Alberto Ñecco, gerente general de CAF-AM, agregó: “Conscientes de la potencialidad y capacidad de Costa Rica para el impulso de este tipo de soluciones innovadoras, CAF-AM junto con el BAC iniciaron el despliegue de sus actividades para la movilización de capitales privados que permitan el financiamiento de proyectos de desarrollo que generen impacto directo en el bienestar de los costarricenses. Para ello, la autorización de este producto es un punto de inicio que además permitirá reforzar el mercado de capitales en el país, con un modelo replicable a nivel regional”. Elementos diferenciadores El Fondo de Inversión de Capital de Riesgo Senior para Infraestructura en Costa Rica BAC - CAF-AM I, está dirigido de manera exclusiva a inversionistas profesionales como fondos de pensiones, compañías de seguros y family offices, los cuales cuentan con la infraestructura para analizar y aceptar las condiciones propias del producto, así como la capacidad para reconocer, comprender y gestionar riesgos inherentes a sus decisiones de inversión. El fondo, que operará en colones y tiene un plazo de 20 años, cuenta con un capital autorizado de ₡150.000.000.000, con un total de 1.000 participantes, y un valor nominal de participación de ₡150.000.000. Los inversionistas interesados en dicho fondo deberán asumir un compromiso de inversión mínimo de ₡1.500.000.000. Este instrumento de inversión se diferencia de otros fondos existentes en el mercado en diferentes aspectos. Por ejemplo, la regulación establece la obligación de invertir en Empresas Promovidas, las cuales son personas jurídicas que no realizan oferta pública de valores y que requieren de financiamiento y asesoramiento profesional para desarrollar actividades que les permita maximizar su valor. Dichas inversiones se podrán realizar en deuda senior de estas empresas, y existe la posibilidad de invertir hasta un máximo de un 33% en valores de oferta pública. Finalmente, en cuanto a los participantes, su suscripción está condicionada a la firma de los compromisos de inversión con los inversionistas, un mecanismo común en los fondos de capital privado o private equity empleados en otros mercados."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/escena-cultural-y-musical-del-pais-se-enriquece-con-el-lanzamiento-de-la,Escena cultural y musical del país se enriquece con el lanzamiento de la Orquesta Universal,"21 de January, 2025","Marzo, 2024. La escena musical y cultural del país cuenta ahora con una nueva propuesta para el deleite del público costarricense. Se trata de la Orquesta Universal, una orquesta filarmónica versátil, que fusionará en el escenario éxitos musicales de todos los tiempos, en la voz de grandes cantantes nacionales e internacionales y que, a su vez, incorporará en escena disciplinas artísticas como la danza y el teatro. Este proyecto está conformado por más de 40 músicos y estará bajo la dirección musical del maestro Alejandro Gutiérrez, quien a su vez es el director artístico de la Orquesta Profesional de la Universidad de Costa Rica y que ha sido acreedor a reconocimientos como el Premio Nacional de Música Carlos Enrique Vargas, en la categoría de Música de Cámara (1997). La Orquesta Universal es una alianza entre BAC y el músico costarricense Arnoldo Castillo, productor general de este proyecto, y tiene por objetivo el ofrecer al público costarricense una propuesta fresca, versátil y adaptada a los gustos musicales de diferentes audiencias. “En BAC vemos al entretenimiento como una forma de expresión cultural y artística que contribuye al bienestar y prosperidad de las comunidades. A lo largo de los años, hemos acompañado al público costarricense en los más increíbles eventos musicales y culturales que ha visto el país; durante la pandemia, estuvimos también llevando a los hogares un entretenimiento necesario para la recreación, en un momento crítico, y apoyamos a los artistas costarricenses en esa difícil etapa.  Hoy, volvemos apostar por el talento nacional, bajo una alianza con la Orquesta Universal, porque sabemos que impulsar a nuestros músicos es invertir en el país”, comentó Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC. “Nos complace mucho presentarles este novedoso proyecto, que reúne a un talentoso grupo interdisciplinario de las artes, entre bailarines, cantantes, músicos y técnicos de primer nivel. La Orquesta Universal será el hogar de variados conciertos musicales, que viajarán desde la armonía de la música clásica hasta los géneros musicales más populares y reconocidos por el público general”, indicó por su parte Arnoldo Castillo, productor general de la orquesta."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/gestion-de-emisiones-de-bac-ha-compensado-el-equivalente-201-hectareas-de,Gestión de emisiones de BAC ha compensado el equivalente a  201 hectáreas de bosque,"21 de January, 2025","Junio, 2024. Conscientes de que los grandes impactos ambientales están asociados a la generación de residuos, emisiones de carbono y al alto consumo de energía, BAC mantiene un sistema de gestión ambiental que muestra importantes avances relacionados con estos aspectos. En los últimos 10 años, se ha logrado compensar un total de 15.380 toneladas de emisiones, equivalentes a 201 hectáreas de bosque; es decir, tres veces el tamaño del Parque Metropolitano La Sabana. Además cuenta con una gestión integral de residuos enfocada en generar valor positivo, los cuales provienen de fuentes como: papel, el plástico de las tarjetas, recipientes plásticos y los provenientes del material publicitario del banco, entre otros, a los cuales se les está dando un segundo uso a través de alianzas con diferentes pymes. “En BAC estamos haciendo un esfuerzo por medir y reducir el impacto de nuestra huella, para operar de manera más eficiente y cercana al medio ambiente. Nuestro compromiso es continuar reduciendo todo lo que podamos, y responsabilizarnos de lo que no podamos, compensando nuestra huella a través de diferentes proyectos de alto impacto. Además, impulsamos a través de nuestro colaboradores y clientes acciones que generen impactos ambientales y sociales que nos acerquen a una sociedad más sostenible”, expresó Federico Odio, presidente ejecutivo de BAC. La divulgación de estos y otros detalles de la gestión ambiental de BAC fueron dados a conocer este martes 18 de junio, durante la presentación del Informe Anual de Estrategia Neto Positivo 2023, bajo el estándar internacional GRI."
